#nu [Hz]            Total Emission      
7.11986             -16.4034            -200                
7.18986             -16.2634            -200                
7.25986             -16.1234            -200                
7.32986             -15.9834            -200                
7.39986             -15.8434            -200                
7.46986             -15.7034            -200                
7.53986             -15.5634            -200                
7.60986             -15.4234            -200                
7.67986             -15.2834            -200                
7.74986             -15.1434            -200                
7.81986             -15.0034            -200                
7.88986             -14.8634            -200                
7.95986             -14.7234            -200                
8.02986             -14.5834            -200                
8.09986             -14.4434            -200                
8.16986             -14.3034            -200                
8.23986             -14.1634            -200                
8.30986             -14.0234            -200                
8.37986             -13.8834            -200                
8.44986             -13.7434            -200                
8.51986             -13.6033            -200                
8.58986             -13.4633            -200                
8.65986             -13.3233            -200                
8.72986             -13.1834            -200                
8.79986             -13.0434            -200                
8.86986             -12.9034            -200                
8.93986             -12.7633            -200                
9.00986             -12.6233            -200                
9.07986             -12.4834            -200                
9.14986             -12.3434            -200                
9.21986             -12.2035            -200                
9.28986             -12.0636            -200                
9.35986             -11.9236            -200                
9.42986             -11.7836            -200                
9.49986             -11.6435            -200                
9.56986             -11.5034            -200                
9.63986             -11.3633            -200                
9.70986             -11.2232            -200                
9.77986             -11.0832            -200                
9.84986             -10.9432            -200                
9.91986             -10.8033            -200                
9.98986             -10.6634            -200                
10.0599             -10.5235            -200                
10.1299             -10.3835            -200                
10.1999             -10.2435            -200                
10.2699             -10.1034            -200                
10.3399             -9.96341            -200                
10.4099             -9.82339            -200                
10.4799             -9.68338            -200                
10.5499             -9.54341            -200                
10.6199             -9.40345            -200                
10.6899             -9.26352            -200                
10.7599             -9.12361            -200                
10.8299             -8.98373            -200                
10.8999             -8.84386            -200                
10.9699             -8.704              -200                
11.0399             -8.56411            -200                
11.1099             -8.4242             -200                
11.1799             -8.28426            -200                
11.2499             -8.14428            -200                
11.3199             -8.00428            -200                
11.3899             -7.8643             -200                
11.4599             -7.72438            -200                
11.5299             -7.58456            -200                
11.5999             -7.44479            -200                
11.6699             -7.30505            -200                
11.7399             -7.1653             -200                
11.8099             -7.02554            -200                
11.8799             -6.8858             -200                
11.9499             -6.7461             -200                
12.0199             -6.60643            -200                
12.0899             -6.46679            -200                
12.1599             -6.32715            -200                
12.2299             -6.18756            -200                
12.2999             -6.04803            -200                
12.3699             -5.90859            -200                
12.4399             -5.76923            -200                
12.5099             -5.62993            -200                
12.5799             -5.49068            -200                
12.6499             -5.3515             -200                
12.7199             -5.2124             -200                
12.7899             -5.07341            -200                
12.8599             -4.93453            -200                
12.9299             -4.79576            -200                
12.9999             -4.6571             -200                
13.0699             -4.51855            -200                
13.1399             -4.3801             -200                
13.2099             -4.24176            -200                
13.2799             -4.1035             -200                
13.3499             -3.9653             -200                
13.4199             -3.82712            -200                
13.4899             -3.68892            -200                
13.5599             -3.55066            -200                
13.6299             -3.41229            -200                
13.6999             -3.2738             -200                
13.7699             -3.13516            -200                
13.8399             -2.99635            -200                
13.9099             -2.85736            -200                
13.9799             -2.71817            -200                
14.0499             -2.57878            -200                
14.1199             -2.43923            -200                
14.1899             -2.2996             -200                
14.2599             -2.15995            -200                
14.3299             -2.02018            -200                
14.3999             -1.88008            -200                
14.4699             -1.73946            -200                
14.5399             -1.59869            -200                
14.6099             -1.45861            -200                
14.6799             -1.32               -200                
14.7499             -1.18158            -200                
14.8199             -1.04023            -200                
14.8899             -0.893222           -200                
14.9599             -0.748687           -200                
15.0299             -0.625714           -200                
15.0999             -0.543489           -200                
15.1699             -0.510685           -200                
15.2399             -0.524441           -200                
15.3099             -0.581228           -200                
15.3799             -0.675114           -200                
15.4499             -0.797281           -200                
15.5199             -0.938842           -200                
15.5899             -1.09465            -200                
15.6599             -1.26443            -200                
15.7299             -1.44826            -200                
15.7999             -1.64644            -200                
15.8699             -1.85955            -200                
15.9399             -2.08823            -200                
16.0099             -2.33317            -200                
16.0799             -2.59513            -200                
16.1499             -2.87489            -200                
